FID,TitleAr,TitleEn,BrandAR,BrandEN,CateguryAR,CateguryEN,min_price,max_price,price_spread,stores_count,price_rows,cheapest_price,cheapest_store_key,cheapest_store_name_ar,cheapest_store_name_en,cheapest_sid,cheapest_rid
7095,عسل الغابة السوداء - 500 غرام,Black Forest Honey - 500G,المراعي,Almarai,منتجات قابلة للدهن,Spreads,102.75,107.99,5.239999999999995,5,5,102.75,3,عقيق (عادي),Aqiq (Regular),64,3
7096,دجاج بروستيد مع جلابينو - 750 غرام,Broasted Chicken With Jalapeno - 750G,ساديا,Sadia,جاهز للطبخ,Ready To Cook,20.0,35.99,15.990000000000002,5,5,20.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7097,إكستريم فيليه دجاج بالجبن - 700 غرام,Xtreme Chicken Fillet With Cheese - 700G,امريكانا,Americana,جاهز للطبخ,Food & Beverages,27.99,49.95,21.960000000000004,4,4,27.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7098,رقائق النخالة بالزبيب - 500 غرام,All Bran Raisins - 500G,كيلوقز,Kellogg's,رقائق الإفطار وجرانولا,Cereals & Granola Bars,49.95,66.5,16.549999999999997,4,4,49.95,1,الملقا V152,Al Malqa V152,20,1
7101,صابون لليدين منعش مضاد للبكتيريا - 400 مل,Anti Bacterial Hand Wash Fresh - 400 Ml,ديتول,Dettol,صابون سائل,Liquid Soaps,14.95,30.5,15.55,5,5,14.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7102,برجر لحم بقري (24 قطعة) - 1200 غرام,Beef Burger (24 pcs) - 1200G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,28.95,40.5,11.55,3,3,28.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7103,حليب طازج بنكهة المانجو - 200 مل,Fresh Mango Flavor Milk Juice - 200Ml,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,2.0,2.0,0.0,5,5,2.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7104,شرائح جبنة برجر - 4×200 غرام,Burger Cheese Slices - 4×200G,نادك,Nadec,جبن وزبدة,Cheese & Butter,34.0,34.0,0.0,1,1,34.0,4,النفل,An Nafal - Riyadh,4,4
7105,شامبو العباية الملونة بالرائحة الأصلية - 3 لتر,Shampoo Color Abaya Original Scent - 3L,برسيل,Persil,منظف سائل,Liquid,39.99,39.99,0.0,1,1,39.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7106,حليب مبخر - 6×170 غرام,Milk Evaporated - 6×170G,بوني,Bonny,بديل الحليب,Milk Alternatives,19.0,23.99,4.989999999999998,4,4,19.0,4,النفل,An Nafal - Riyadh,4,4
7108,سويتز سمبوسة بالزيت مع حافضة - 2 كيلو,Sambsa Oilyle With Container - 2Kg,سويتز,Switz,صفائح عجين جاهزة,Puff Sheets,33.3,33.3,0.0,1,1,33.3,1,الملقا V152,Al Malqa V152,20,1
7109,إكسترا علكة نكهة فواكه إستوائية - 67 غرام,Extra Refreshers Tropical - 67G,ريجليز,Wrigley's,حلويات والعلكه,Candies & Gums,10.0,15.0,5.0,5,5,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7110,كيس شكولاته متنوعة - 400 غرام,Mix Chocolate Bag - 400G,نستله,Nestle,شوكولاتة,Chocolates,24.95,41.5,16.55,6,6,24.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7111,شامبو تجديد فوري للشعر التالف - 700 مل,Instant Restore Shampoo - 700 Ml,صانسيلك,Sunsilk,شامبو,Shampoo,15.0,33.5,18.5,6,6,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7112,بن برازيلي كلاسيك - 200 غرام,Brazilian Coffee Classic - 200G,النجار,Najjar,قهوة,Coffee,20.0,22.5,2.5,5,5,20.0,4,النفل,An Nafal - Riyadh,4,4
7113,شامبو لشعر قوي ولامع - 700 مل,Shine & Strength Shampoo - 700Ml,صانسيلك,Sunsilk,شامبو,Shampoo,14.5,33.5,19.0,5,5,14.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7114,حليب جونيور بالشوكولاتة طويل الأجل - 18 × 115 مل,UHT Milk Junior Long Life Chocolate - 18x115Ml,ندى,Nada,بديل الحليب,Milk Alternatives,21.99,23.5,1.5100000000000016,5,5,21.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7115,سكر بني خفيف - 500 غرام,Light Brown Sugar - 500G,سويتي,Sweety,إحتياجات الخَبز,Baking Needs,11.5,11.5,0.0,1,1,11.5,1,الملقا V152,Al Malqa V152,20,1
7116,فيتال زبادي بالفراولة - 140x6 غرام,Vetal Layered Strawberry Yogurt - 6x140G,المراعي,Almarai,زبادي روب,Yoghurt,10.0,12.0,2.0,2,2,10.0,3,عقيق (عادي),Aqiq (Regular),64,3
7117,كريم كراميل - 100 غرام,Creme Caramel - 100G,المراعي,Almarai,زبادي روب,Yoghurt,1.5,1.5,0.0,4,4,1.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7119,كاسترد بالفانيلا - 85 غرام,Custard Vanilla - 85G,المراعي,Almarai,زبادي روب,Yoghurt,1.5,1.5,0.0,5,5,1.5,1,الملقا V152,Al Malqa V152,20,1
7122,أفتر إيت شوكولاتة بالنعناع - 200 غرام,After Eight Mint Chocolate Thins - 200G,نستله,Nestle,شوكولاتة,Chocolates,34.5,34.5,0.0,1,1,34.5,3,عقيق (عادي),Aqiq (Regular),64,3
7124,بيض أبيض مخصوص حجم كبير - 30 حبة,Special White Large Eggs - 30 Counts,الفيلق,Alfailaq,بيض,Eggs,23.95,24.99,1.0399999999999991,3,3,23.95,4,النفل,An Nafal - Riyadh,4,4
7125,جبنة شيدر كاملة الدسم - 56 غرام,Cheddar Cheese Can Full Fat - 56G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,4.5,5.99,1.4900000000000002,5,5,4.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7127,شامبو مرطب للشعر - 600 مل,Hyaluron Moisture Shampoo - 600Ml,لوريال,Loreal,شامبو,Shampoo,13.99,30.99,17.0,5,5,13.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7128,مناديل وجه تجفيف فائق (8+2 مجانا)  130 منديل - 10 عبوات,Facial Tissue Ultra Dry (8+2 free) 130 sheets - 10 PCS,كلينكس,Kleenex,مناديل الوجه,Facial Tissues,19.99,34.0,14.010000000000002,4,4,19.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7129,ماكس بطاطس نكهة فلفل حار مكسيكي - 160 غرام,Maxx Mexican Chili Flavor - 160G,ليز,Lays,رقائق البطاطس والمكسرات,Chips & Nuts,7.95,8.99,1.04,5,5,7.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7131,عصير البرتقال طبيعي مع اللب - 1.6 لتر,Natural Orange With Pulp Juice - 1.6L,فلوريدا ناتشورال,Florida's Natural,عصير,Juice,25.95,25.99,0.03999999999999915,2,2,25.95,3,عقيق (عادي),Aqiq (Regular),64,3
7132,عصير البرتقال طبيعي بدون لب - 1.6 لتر,Natural Orange No Pulp Juice - 1.6L,فلوريدا ناتشورال,Florida's Natural,عصير,Juice,25.95,28.99,3.039999999999999,3,3,25.95,3,عقيق (عادي),Aqiq (Regular),64,3
7133,مختارات كلاسيك متنوعة - 325 غرام,Classic Selection - 325G,هيرشيز,Hershey's,شوكولاتة,Chocolates,23.99,35.99,12.000000000000004,4,4,23.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7134,حليب صافيو  بالفانيليا - 18×185 مل,Milk Safio Uht  Vanilla - 18×185Ml,الصافي,Al Safi,بديل الحليب,Milk Alternatives,22.99,32.5,9.510000000000002,3,3,22.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7135,علكة خالية من السكر بالنعناع - 84 غرام,Extra Bubblmint Bottle 60Pcs - 84G,ريجليز,Wrigley's,حلويات والعلكه,Candies & Gums,14.5,17.95,3.4499999999999993,5,5,14.5,4,النفل,An Nafal - Riyadh,4,4
7137,بسكويت بالكابتشينو - 110 غرام,Quadratini Cappuccino - 110G,لواكر,Loacker,بسكويت وكوكيز,Biscuits & Cookies,10.95,15.99,5.040000000000001,6,6,10.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7139,شامبو لمعان ساحر للشعر الأسود - 400 مل,Stunning Black Shine Shampoo - 400 Ml,صانسيلك,Sunsilk,شامبو,Shampoo,9.99,20.5,10.51,6,6,9.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7140,ويفر مقرمش محشو بكريمة البندق - 150 غرام,Mini Napolitaner - 150G,لواكر,Loacker,بسكويت وكوكيز,Biscuits & Cookies,21.95,26.95,5.0,6,6,21.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7141,صابون اليد السائل بزهرة الكاميليا و الصبار - 500 مل,Hand Wash Camellia & Aloe Vera - 500Ml,لوكس,Lux,صابون سائل,Liquid Soaps,15.0,32.0,17.0,5,5,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7142,سنسوداين معجون أسنان مبيض - 75 مل,Toothpaste Whitening Repair & Protect - 75Ml,سنسوداين,Sensodyne,معجون الأسنان,Tooth Paste,29.75,44.95,15.200000000000003,6,6,29.75,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7143,منظف الأرضيات المضاد للبكتريا برائحة الماء المنعش - 1.8 لتر,Floor Cleaner Aqua Fresh - 1.8L,ديتول,Dettol,مطهر الأرضيات والأسطح,Floor & Surface Cleaners,42.5,42.99,0.490000000000002,2,2,42.5,3,عقيق (عادي),Aqiq (Regular),64,3
7144,صابون اليدين سائل برائحة النعناع - 500 مل,Hand Wash Purifying Watermint - 500Ml,لوكس,Lux,صابون سائل,Liquid Soaps,15.0,26.95,11.95,6,6,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7145,سينتيفا منظف أسطح لافندر - 500 مل,Scentiva Multi Surface Tuscan Lavender - 500Ml,كلوركس,Clorox,مطهر الأرضيات والأسطح,Floor & Surface Cleaners,19.95,24.99,5.039999999999999,3,3,19.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7146,بديل الزيت لشعر إنسيابي - 275 مل,Oil Replacement Smooth Silk - 275Ml,بانتين,Pantene,زيوت الشعر والبلسم,Conditioner & Oil,9.99,19.95,9.959999999999999,5,5,9.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7147,حليب  دبل شوكولاتة - 225 مل,Milk Premium Double Chocolate - 225Ml,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,2.5,2.5,0.0,2,2,2.5,3,عقيق (عادي),Aqiq (Regular),64,3
7148,كريم كارميل - 8 × 75 غرام,Creme Caramel - 8 x 75G,دانيت,Danette,زبادي روب,Yoghurt,13.3,14.0,0.6999999999999993,5,5,13.3,4,النفل,An Nafal - Riyadh,4,4
7149,عصير التوت - 200 مل,Raspberry Juice - 200Ml,ندى,Nada,عصير,Juice,2.0,2.25,0.25,3,3,2.0,3,عقيق (عادي),Aqiq (Regular),64,3
7150,عصير مانجو حبيبات - 180 مل,Cans Mango Float Juice - 180Ml,راني,Rani,عصير,Juice,1.75,2.25,0.5,4,4,1.75,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7151,شعيرية حارة بنكهة الدجاج - 140 غرام,Hot Chicken Ramen - 140G,سام يانج,Sam yang,الشعيرية,Noodles,7.5,9.25,1.75,5,5,7.5,3,عقيق (عادي),Aqiq (Regular),64,3
7152,أوراق الشاي - 200 غرام,Leaf Tea - 200G,ديلما,Dilmah,شاي,Tea,25.5,30.75,5.25,3,3,25.5,4,النفل,An Nafal - Riyadh,4,4
7153,حليب  بودرة - 900 غرام,Milk  Powder Pouch - 900G,فريشكو,Freshco,بديل الحليب,Milk Alternatives,23.95,29.99,6.039999999999999,5,5,23.95,1,الملقا V152,Al Malqa V152,20,1
7155,حليب مكثف - 2 × 397 غرام,Condensed Milk - 2 × 397G,المراعي,Almarai,بديل الحليب,Milk Alternatives,22.5,25.99,3.4899999999999984,6,6,22.5,3,عقيق (عادي),Aqiq (Regular),64,3
7159,مكسرات تريل مكس - 250 غرام,Trail Mix Nuts - 250G,المهباج,Al Mehbaj,رقائق البطاطس والمكسرات,Chips & Nuts,22.99,34.5,11.510000000000002,3,3,22.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7160,مسحوق خليط التوابل - 200 غرام,Mixed Spices Powder - 200G,إسناد,Esnad,التوابل والبهارات والخل,Condiments and Vinegar,10.5,13.99,3.49,4,4,10.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7162,شعرية كاربونارا نكهة دجاج حار - 105 غرام,Hot Chicken Flavor Ramen - 105G,سام يانج,Sam yang,الشعيرية,Noodles,12.99,13.75,0.7599999999999998,4,4,12.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7163,تولا بسكويت هش كراميل و شوكولاتة - 20×8 غرام,Tola Bites Bag - 20×8G,نستله,Nestle,شوكولاتة,Chocolates,8.99,12.95,3.959999999999999,4,4,8.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7164,شعرية نكهة كاربو دجاج حارة - 130 غرام,Hot Chicken Flavor Ramen - 130G,سام يانج,Sam yang,الشعيرية,Noodles,6.25,9.25,3.0,4,4,6.25,1,الملقا V152,Al Malqa V152,20,1
7167,حليب  مبخر - 10×15 غرام,Milk Evaporated  Portion Pack - 10×15G,لونا,Luna,بديل الحليب,Milk Alternatives,6.25,6.75,0.5,3,3,6.25,3,عقيق (عادي),Aqiq (Regular),64,3
7168,قهوة كلاسيك معتدلة - 200 غرام,Classic Mild Coffee - 200G,باجة,Baja,قهوة,Coffee,24.95,24.99,0.03999999999999915,2,2,24.95,3,عقيق (عادي),Aqiq (Regular),64,3
7170,مزيل عرق للنساء أبيض وأسود غير مرئي - 50 مل,Women Stick Deodorant Black And White Invisible - 50Ml,نيفيا,Nivea,النساء,Women,27.99,30.75,2.7600000000000016,5,5,27.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7171,مسحوق غسيل برغوة منخفضة برائحة أصلية (5+1 مجانا) - 6 كيلو,Powder Laundry Detergent Low Foam Original (5+1 Free) - 6Kg,تايد,Tide,منظف بودرة,Powder,62.99,77.99,14.999999999999993,3,3,62.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7173,أقراص غسالة الصحون برائحة الليمون - 112حبة,Dishwasher Tablets Lemon Scent - 112 Tabs,فيري,Fairy,منظفات غسالة الصحون,Dishwasher Detergent,89.99,135.99,46.000000000000014,5,5,89.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7176,مافن بالشوكولاتة الثلاثية - 60 غرام,Triple Chocolate Muffin - 60G,لوزين,Lusine,بسكويت وكوكيز,Biscuits & Cookies,2.5,2.5,0.0,2,2,2.5,3,عقيق (عادي),Aqiq (Regular),64,3
7177,آيس كريم هوكي بوكي - 500 مل,Hokey Pokey Ice Cream - 500Ml,باسكن روبنز,Baskin Robbins,حلويات وآيس كريم,Desserts & Icecreams,26.99,29.99,3.0,3,3,26.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7178,مقرمشات ذرة بنكهة البوفالو - 125 غرام,Buffalo Wings Corn Snack - 125G,بيوقلز,Bugles,رقائق البطاطس والمكسرات,Chips & Nuts,6.99,9.25,2.26,5,5,6.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7179,آيس كريم شوكولاتة وفول سوداني - 60 مل,Chocolate Icecream - 60Ml,سنيكرز,Snickers,حلويات وآيس كريم,Desserts & Icecreams,6.75,8.75,2.0,5,5,6.75,4,النفل,An Nafal - Riyadh,4,4
7181,برجر دجاج بنكهة الشواء - 500 غرام,Craves Chicken Burger - 500G,امريكانا,Americana,جاهز للطبخ,Ready to Cook,32.5,32.5,0.0,1,1,32.5,3,عقيق (عادي),Aqiq (Regular),64,3
7182,مشكل مكسرات فيتا - 280 غرام,Mixed Nuts Vita - 280G,باجة,Baja,رقائق البطاطس والمكسرات,Chips & Nuts,32.99,34.99,2.0,5,5,32.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7184,عسل نحل صافي-500 غرام,Pure Bee Buenhoning Honey-500G,لانجنيز,Langnese,منتجات قابلة للدهن,Spreads,44.95,50.5,5.549999999999997,5,5,44.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7185,كوكيز بالشوكولاتة - 1040 غرام,Chocolate Cookies - 1040G,امريكانا,Americana,بسكويت وكوكيز,Biscuits & Cookies,48.5,51.5,3.0,3,3,48.5,4,النفل,An Nafal - Riyadh,4,4
7186,بطاطس مجمدة - 1 كيلو,French Fries - 1Kg,السعودية,Saudia,فواكه وخضروات مجمدة,Frozen Fruits & Vegetables,11.99,13.99,2.0,5,5,11.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7189,بريك اصبع الويفر الكبير بشوكولاتة الحليب - 12×28.5 غرام,Big Break Chocolate Wafer - 12×28.5G,تيفاني,Tiffany,شوكولاتة,Chocolates,15.5,15.5,0.0,1,1,15.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7190,مايونيز - 946 غرام,Mayonnaise Jar - 946G,السعودية,Saudia,الصلصات والشطة,Sauces,17.95,21.99,4.039999999999999,6,6,17.95,1,الملقا V152,Al Malqa V152,20,1
7191,آيس كريم ساندوتش - 100 مل,Ice Cream Sandwich - 100Ml,السعودية,Saudia,حلويات وآيس كريم,Desserts & Icecreams,2.5,3.25,0.75,6,6,2.5,1,الملقا V152,Al Malqa V152,20,1
7193,كراكرز بالجبن - 110 غرام,Cheese Crackers - 110G,هاوك,Haweek,بسكويت وكوكيز,Biscuits & Cookies,6.1,9.99,3.8900000000000006,5,5,6.1,4,النفل,An Nafal - Riyadh,4,4
7194,جبنة هافارتي بالجلابينو - 150 غرام,Cheese Jalapeno - 150G,بوك,Puck,جبن وزبدة,Cheese & Butter,12.95,16.95,4.0,3,3,12.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7195,غسول جسم برائحة الأفوكادو - 250 مل,Invigorating Body Wash Avocado - 250Ml,دوف,Dove,جل الإستحمام,Shower Gel,28.5,32.25,3.75,2,2,28.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7196,غسول للجسم لتغذية البشرة (مع ليفة) - 250 مل,Deep Moisture Nourishing Body Wash (with puff) - 250Ml,دوف,Dove,جل الإستحمام,Shower Gel,26.95,26.95,0.0,1,1,26.95,4,النفل,An Nafal - Riyadh,4,4
7197,حليب كامل الدسم طويل الأجل - 4×1 لتر,UHT Milk Long Life Full Fat - 4×1L,نادك,Nadec,بديل الحليب,Milk Alternatives,18.99,24.0,5.010000000000002,4,4,18.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7198,نكتار المانجا-18 × 125 مل,Mango Nectar-18 × 125 Ml,كي دي دي,KDD,عصير,Juice,24.99,24.99,0.0,1,1,24.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7199,علك بنكهة القرفة بدون سكر - 5 × 2.5 غرام,Cinnamon Sugar Free Chewing Gum - 5 × 2.5G,نوفا,Nova,حلويات والعلكه,Food & Beverages,0.95,1.25,0.30000000000000004,4,4,0.95,1,الملقا V152,Al Malqa V152,20,1
7200,عصير البرتقال - 6×180 مل,UHT Orange Juice - 6×180Ml,كي دي دي,KDD,عصير,Juice,7.95,13.99,6.04,4,4,7.95,1,الملقا V152,Al Malqa V152,20,1
